trade_date,symbol,canonical_close,canonical_return_1d,source_provider,provider_overlap_status,canonical_price_status,canonical_return_status,adjustment_convention_status,raw_adjusted_semantics,timestamp_alignment_status,provider_timestamp,pit_available_date,suspension_status,corporate_action_discontinuity_flag,risk_model_eligible,quarantine_reason,no_lookahead_status,research_only,not_trading_advice,not_for_execution
2026-07-15,001979.SZ,6.67,0.0373250389,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,false,true,,passed_current_or_past_only,true,true,true
2026-07-15,002236.SZ,16.57,0.0048514251,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,false,true,,passed_current_or_past_only,true,true,true
2026-07-15,002241.SZ,22.25,-0.0124278739,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,false,true,,passed_current_or_past_only,true,true,true
2026-07-15,002311.SZ,46.51,0.0425913472,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,false,true,,passed_current_or_past_only,true,true,true
2026-07-15,002352.SZ,33.48,0.0710172745,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,false,true,,passed_current_or_past_only,true,true,true
2026-07-15,002371.SZ,742.66,-0.1596587309,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,true,true,,passed_current_or_past_only,true,true,true
2026-07-15,002415.SZ,34.1,-0.0029239766,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,false,true,,passed_current_or_past_only,true,true,true
2026-07-15,002460.SZ,51.5,-0.2125382263,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,true,true,,passed_current_or_past_only,true,true,true
2026-07-15,002466.SZ,47.43,-0.2265166341,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,true,true,,passed_current_or_past_only,true,true,true
2026-07-15,002493.SZ,11.1,0.0325581395,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,false,true,,passed_current_or_past_only,true,true,true
2026-07-15,002594.SZ,91.76,0.1513174404,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,true,true,,passed_current_or_past_only,true,true,true
2026-07-15,002601.SZ,15.6,-0.0533980583,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,false,true,,passed_current_or_past_only,true,true,true
2026-07-15,002714.SZ,39.65,0.1331809088,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,true,true,,passed_current_or_past_only,true,true,true
2026-07-15,002736.SZ,10.34,0.035035035,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,false,true,,passed_current_or_past_only,true,true,true
2026-07-15,002812.SZ,54.96,-0.1785981169,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,true,true,,passed_current_or_past_only,true,true,true
2026-07-15,002821.SZ,195.75,0.2083333333,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,true,true,,passed_current_or_past_only,true,true,true
2026-07-15,002841.SZ,48.19,0.3955980307,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,true,true,,passed_current_or_past_only,true,true,true
2026-07-15,002916.SZ,377.23,-0.1761738371,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,true,true,,passed_current_or_past_only,true,true,true
2026-07-15,002920.SZ,82.92,0.0174233129,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,false,true,,passed_current_or_past_only,true,true,true
2026-07-15,300015.SZ,8.88,0.0750605327,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,false,true,,passed_current_or_past_only,true,true,true
2026-07-15,300033.SZ,224.3,-0.0692946058,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,false,true,,passed_current_or_past_only,true,true,true
2026-07-15,300059.SZ,20.14,-0.0117762512,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,false,true,,passed_current_or_past_only,true,true,true
2026-07-15,300122.SZ,12.48,0.0675791275,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,false,true,,passed_current_or_past_only,true,true,true
2026-07-15,300502.SZ,556,-0.0840197694,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,false,true,,passed_current_or_past_only,true,true,true
2026-07-15,300628.SZ,37.49,0.1085156712,akshare,single_approved_provider_no_overlap_evidence,accepted,accepted,qfq_governed_single_upstream,qfq_adjusted_single_upstream;eastmoney_tencent_qfq_production_v2,date_level_only_no_intraday_timestamp,2026-07-15,2026-07-15,trading,true,true,,passed_current_or_past_only,true,true,true
