trade_date,symbol,existing_composite_regime_label,risk_score_bucket,downside_risk_bucket,mvp_review_queue_category,st_status,suspension_status,listing_status,symbol_flow_available,symbol_net_flow,symbol_liquidity_proxy,stock_connect_holding_available,margin_eligible_status,recent_event_count,event_risk_context_available,source_coverage_score,external_data_quality_score,no_lookahead_status,data_status,non_actionable_disclaimer
2025-11-19,000001.SZ,insufficient_composite_regime_evidence_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,normal,trading,listed_committed_provider02b_universe,false,,1565428546.57,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000002.SZ,insufficient_composite_regime_evidence_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,normal,trading,listed_committed_provider02b_universe,false,,622029495.05,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000063.SZ,insufficient_composite_regime_evidence_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,2581836882.41,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000100.SZ,insufficient_composite_regime_evidence_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,1090739789.16,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000157.SZ,insufficient_composite_regime_evidence_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,normal,trading,listed_committed_provider02b_universe,false,,330579538.43,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000166.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,normal,trading,listed_committed_provider02b_universe,false,,321232447.34,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000333.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,normal,trading,listed_committed_provider02b_universe,false,,1661622967.52,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000338.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,1103181736.96,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000425.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,674383556.04,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000538.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,normal,trading,listed_committed_provider02b_universe,false,,316426432.24,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000568.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,normal,trading,listed_committed_provider02b_universe,false,,1099157151.04,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000596.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,normal,trading,listed_committed_provider02b_universe,false,,210916101.9,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000651.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,normal,trading,listed_committed_provider02b_universe,false,,875626449.96,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000725.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,normal,trading,listed_committed_provider02b_universe,false,,1731734666.05,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000776.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,normal,trading,listed_committed_provider02b_universe,false,,797898961.04,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000786.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,247453022.81,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000895.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,normal,trading,listed_committed_provider02b_universe,false,,315276442.97,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000938.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,normal,trading,listed_committed_provider02b_universe,false,,904637637.07,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,000963.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,normal,trading,listed_committed_provider02b_universe,false,,224653720.2,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,001979.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,387890768.22,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002236.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,normal,trading,listed_committed_provider02b_universe,false,,543612668.38,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002241.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,normal,trading,listed_committed_provider02b_universe,false,,1416553051.59,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002271.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,normal,trading,listed_committed_provider02b_universe,false,,135050514.64,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002304.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,normal,trading,listed_committed_provider02b_universe,false,,183127649.6,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002311.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,normal,trading,listed_committed_provider02b_universe,false,,202346446.05,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002352.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,normal,trading,listed_committed_provider02b_universe,false,,668507585.9,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002371.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,normal,trading,listed_committed_provider02b_universe,false,,2375844101.07,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002415.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,normal,trading,listed_committed_provider02b_universe,false,,869432614.11,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002459.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,normal,trading,listed_committed_provider02b_universe,false,,738561801.87,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002460.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,8971710587.610001,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002466.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,normal,trading,listed_committed_provider02b_universe,false,,8427267478.8,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002475.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,normal,trading,listed_committed_provider02b_universe,false,,5330936919.98,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002493.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,normal,trading,listed_committed_provider02b_universe,false,,273754255.52,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002594.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,normal,trading,listed_committed_provider02b_universe,false,,3327809283.94,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002601.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,normal,trading,listed_committed_provider02b_universe,false,,185186295.81,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002714.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,normal,trading,listed_committed_provider02b_universe,false,,768695743.31,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002736.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,normal,trading,listed_committed_provider02b_universe,false,,294377629.1,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002812.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,4055156529.59,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002821.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,242317121.21,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002841.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,normal,trading,listed_committed_provider02b_universe,false,,141879359.05,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002916.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,1047194992.21,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,002920.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,496042746.88,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,300014.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,normal,trading,listed_committed_provider02b_universe,false,,3394887575.36,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,300015.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,556829073.06,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,300033.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,1212411842.11,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,300059.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,normal,trading,listed_committed_provider02b_universe,false,,4264456584.35,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,300122.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,normal,trading,listed_committed_provider02b_universe,false,,305075339.37,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,300124.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,1343059262.89,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,300502.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,normal,trading,listed_committed_provider02b_universe,false,,11339176101.879999,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-19,300628.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,146620949.5,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000001.SZ,insufficient_composite_regime_evidence_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,normal,trading,listed_committed_provider02b_universe,false,,1948415939.65,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000002.SZ,insufficient_composite_regime_evidence_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,normal,trading,listed_committed_provider02b_universe,false,,1211557176.56,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000063.SZ,insufficient_composite_regime_evidence_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,2656227049.83,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000100.SZ,insufficient_composite_regime_evidence_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,970329844.98,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000157.SZ,insufficient_composite_regime_evidence_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,normal,trading,listed_committed_provider02b_universe,false,,271756023.2,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000166.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,normal,trading,listed_committed_provider02b_universe,false,,930462713.62,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000333.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,normal,trading,listed_committed_provider02b_universe,false,,2050174662.8,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000338.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,1250113774.03,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000425.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,615790528.06,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000538.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,normal,trading,listed_committed_provider02b_universe,false,,431129993.67,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000568.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,normal,trading,listed_committed_provider02b_universe,false,,774675239.67,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000596.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,normal,trading,listed_committed_provider02b_universe,false,,352643891,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000651.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,normal,trading,listed_committed_provider02b_universe,false,,1345880532.39,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000725.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,normal,trading,listed_committed_provider02b_universe,false,,1388610092.36,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000776.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,normal,trading,listed_committed_provider02b_universe,false,,1490195207.31,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000786.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,normal,trading,listed_committed_provider02b_universe,false,,1109361790.22,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000895.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,normal,trading,listed_committed_provider02b_universe,false,,269138231.56,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2025-11-20,000938.SZ,insufficient_composite_regime_evidence_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,normal,trading,listed_committed_provider02b_universe,false,,1418621717.35,false,not_available_offline_replay,0,false,0.6200000000,0.7000000000,passed_current_or_past_only,expanded_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
