trade_date,index_id,index_name,open,high,low,close,volume,amount,turnover,trailing_return_5d,trailing_return_20d,trailing_volatility_20d,trailing_drawdown_20d,source_id,source_provider,provider_timestamp,pit_available_date,no_lookahead_status,data_status,non_actionable_disclaimer
2026-01-09,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0056839132,-0.0242336810,0.0082646780,,szse_indices,baostock,2026-01-09,2026-01-09,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-12,000300.SH,CSI 300,,,,,,,,-0.0115784715,-0.0147934969,0.0084222530,,csi_indices,baostock,2026-01-12,2026-01-12,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-12,000001.SH,SSE Composite proxy,,,,,,,,-0.0115784715,-0.0147934969,0.0084222530,,sse_indices,baostock,2026-01-12,2026-01-12,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-12,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0115784715,-0.0147934969,0.0084222530,,szse_indices,baostock,2026-01-12,2026-01-12,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-13,000300.SH,CSI 300,,,,,,,,-0.0088540040,-0.0077161416,0.0083238491,,csi_indices,baostock,2026-01-13,2026-01-13,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-13,000001.SH,SSE Composite proxy,,,,,,,,-0.0088540040,-0.0077161416,0.0083238491,,sse_indices,baostock,2026-01-13,2026-01-13,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-13,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0088540040,-0.0077161416,0.0083238491,,szse_indices,baostock,2026-01-13,2026-01-13,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-14,000300.SH,CSI 300,,,,,,,,-0.0039775782,-0.0059284081,0.0076761526,,csi_indices,baostock,2026-01-14,2026-01-14,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-14,000001.SH,SSE Composite proxy,,,,,,,,-0.0039775782,-0.0059284081,0.0076761526,,sse_indices,baostock,2026-01-14,2026-01-14,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-14,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0039775782,-0.0059284081,0.0076761526,,szse_indices,baostock,2026-01-14,2026-01-14,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-15,000300.SH,CSI 300,,,,,,,,-0.0058340761,-0.0067035197,0.0069276680,,csi_indices,baostock,2026-01-15,2026-01-15,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-15,000001.SH,SSE Composite proxy,,,,,,,,-0.0058340761,-0.0067035197,0.0069276680,,sse_indices,baostock,2026-01-15,2026-01-15,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-15,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0058340761,-0.0067035197,0.0069276680,,szse_indices,baostock,2026-01-15,2026-01-15,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-16,000300.SH,CSI 300,,,,,,,,-0.0062081550,-0.0151033646,0.0067144678,,csi_indices,baostock,2026-01-16,2026-01-16,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-16,000001.SH,SSE Composite proxy,,,,,,,,-0.0062081550,-0.0151033646,0.0067144678,,sse_indices,baostock,2026-01-16,2026-01-16,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-16,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0062081550,-0.0151033646,0.0067144678,,szse_indices,baostock,2026-01-16,2026-01-16,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-19,000300.SH,CSI 300,,,,,,,,-0.0058067077,-0.0056842016,0.0068017746,,csi_indices,baostock,2026-01-19,2026-01-19,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-19,000001.SH,SSE Composite proxy,,,,,,,,-0.0058067077,-0.0056842016,0.0068017746,,sse_indices,baostock,2026-01-19,2026-01-19,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-19,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0058067077,-0.0056842016,0.0068017746,,szse_indices,baostock,2026-01-19,2026-01-19,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-20,000300.SH,CSI 300,,,,,,,,-0.0027943930,0.0036041617,0.0065586209,,csi_indices,baostock,2026-01-20,2026-01-20,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-20,000001.SH,SSE Composite proxy,,,,,,,,-0.0027943930,0.0036041617,0.0065586209,,sse_indices,baostock,2026-01-20,2026-01-20,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-20,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0027943930,0.0036041617,0.0065586209,,szse_indices,baostock,2026-01-20,2026-01-20,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-21,000300.SH,CSI 300,,,,,,,,-0.0010751060,0.0008055567,0.0065602269,,csi_indices,baostock,2026-01-21,2026-01-21,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-21,000001.SH,SSE Composite proxy,,,,,,,,-0.0010751060,0.0008055567,0.0065602269,,sse_indices,baostock,2026-01-21,2026-01-21,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-21,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0010751060,0.0008055567,0.0065602269,,szse_indices,baostock,2026-01-21,2026-01-21,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-22,000300.SH,CSI 300,,,,,,,,0.0063849402,-0.0027652423,0.0066574801,,csi_indices,baostock,2026-01-22,2026-01-22,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-22,000001.SH,SSE Composite proxy,,,,,,,,0.0063849402,-0.0027652423,0.0066574801,,sse_indices,baostock,2026-01-22,2026-01-22,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-22,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0063849402,-0.0027652423,0.0066574801,,szse_indices,baostock,2026-01-22,2026-01-22,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-23,000300.SH,CSI 300,,,,,,,,0.0008173318,0.0055655968,0.0066531444,,csi_indices,baostock,2026-01-23,2026-01-23,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-23,000001.SH,SSE Composite proxy,,,,,,,,0.0008173318,0.0055655968,0.0066531444,,sse_indices,baostock,2026-01-23,2026-01-23,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-23,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0008173318,0.0055655968,0.0066531444,,szse_indices,baostock,2026-01-23,2026-01-23,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-26,000300.SH,CSI 300,,,,,,,,-0.0214541900,-0.0108494138,0.0066318461,,csi_indices,baostock,2026-01-26,2026-01-26,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-26,000001.SH,SSE Composite proxy,,,,,,,,-0.0214541900,-0.0108494138,0.0066318461,,sse_indices,baostock,2026-01-26,2026-01-26,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-26,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0214541900,-0.0108494138,0.0066318461,,szse_indices,baostock,2026-01-26,2026-01-26,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-27,000300.SH,CSI 300,,,,,,,,-0.0096870773,-0.0219026456,0.0065677248,,csi_indices,baostock,2026-01-27,2026-01-27,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-27,000001.SH,SSE Composite proxy,,,,,,,,-0.0096870773,-0.0219026456,0.0065677248,,sse_indices,baostock,2026-01-27,2026-01-27,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-27,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0096870773,-0.0219026456,0.0065677248,,szse_indices,baostock,2026-01-27,2026-01-27,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-28,000300.SH,CSI 300,,,,,,,,-0.0040924619,-0.0149002603,0.0067230442,,csi_indices,baostock,2026-01-28,2026-01-28,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-28,000001.SH,SSE Composite proxy,,,,,,,,-0.0040924619,-0.0149002603,0.0067230442,,sse_indices,baostock,2026-01-28,2026-01-28,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-28,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0040924619,-0.0149002603,0.0067230442,,szse_indices,baostock,2026-01-28,2026-01-28,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-29,000300.SH,CSI 300,,,,,,,,-0.0175543095,-0.0196536098,0.0070479854,,csi_indices,baostock,2026-01-29,2026-01-29,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-29,000001.SH,SSE Composite proxy,,,,,,,,-0.0175543095,-0.0196536098,0.0070479854,,sse_indices,baostock,2026-01-29,2026-01-29,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-29,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0175543095,-0.0196536098,0.0070479854,,szse_indices,baostock,2026-01-29,2026-01-29,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-30,000300.SH,CSI 300,,,,,,,,-0.0133318457,-0.0193111841,0.0073326167,,csi_indices,baostock,2026-01-30,2026-01-30,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-30,000001.SH,SSE Composite proxy,,,,,,,,-0.0133318457,-0.0193111841,0.0073326167,,sse_indices,baostock,2026-01-30,2026-01-30,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-01-30,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0133318457,-0.0193111841,0.0073326167,,szse_indices,baostock,2026-01-30,2026-01-30,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-02,000300.SH,CSI 300,,,,,,,,0.0245498249,0.0149319583,0.0069461355,,csi_indices,baostock,2026-02-02,2026-02-02,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-02,000001.SH,SSE Composite proxy,,,,,,,,0.0245498249,0.0149319583,0.0069461355,,sse_indices,baostock,2026-02-02,2026-02-02,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-02,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0245498249,0.0149319583,0.0069461355,,szse_indices,baostock,2026-02-02,2026-02-02,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-03,000300.SH,CSI 300,,,,,,,,0.0137739744,0.0095252097,0.0072424142,,csi_indices,baostock,2026-02-03,2026-02-03,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-03,000001.SH,SSE Composite proxy,,,,,,,,0.0137739744,0.0095252097,0.0072424142,,sse_indices,baostock,2026-02-03,2026-02-03,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-03,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0137739744,0.0095252097,0.0072424142,,szse_indices,baostock,2026-02-03,2026-02-03,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-04,000300.SH,CSI 300,,,,,,,,0.0032211791,-0.0023672803,0.0071474749,,csi_indices,baostock,2026-02-04,2026-02-04,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-04,000001.SH,SSE Composite proxy,,,,,,,,0.0032211791,-0.0023672803,0.0071474749,,sse_indices,baostock,2026-02-04,2026-02-04,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-04,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0032211791,-0.0023672803,0.0071474749,,szse_indices,baostock,2026-02-04,2026-02-04,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-05,000300.SH,CSI 300,,,,,,,,0.0105256514,-0.0002738084,0.0071247047,,csi_indices,baostock,2026-02-05,2026-02-05,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-05,000001.SH,SSE Composite proxy,,,,,,,,0.0105256514,-0.0002738084,0.0071247047,,sse_indices,baostock,2026-02-05,2026-02-05,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-05,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0105256514,-0.0002738084,0.0071247047,,szse_indices,baostock,2026-02-05,2026-02-05,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-06,000300.SH,CSI 300,,,,,,,,0.0036199748,0.0060218849,0.0079231398,,csi_indices,baostock,2026-02-06,2026-02-06,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-06,000001.SH,SSE Composite proxy,,,,,,,,0.0036199748,0.0060218849,0.0079231398,,sse_indices,baostock,2026-02-06,2026-02-06,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-06,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0036199748,0.0060218849,0.0079231398,,szse_indices,baostock,2026-02-06,2026-02-06,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-09,000300.SH,CSI 300,,,,,,,,-0.0024394498,-0.0172951331,0.0078359260,,csi_indices,baostock,2026-02-09,2026-02-09,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-09,000001.SH,SSE Composite proxy,,,,,,,,-0.0024394498,-0.0172951331,0.0078359260,,sse_indices,baostock,2026-02-09,2026-02-09,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-09,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0024394498,-0.0172951331,0.0078359260,,szse_indices,baostock,2026-02-09,2026-02-09,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-10,000300.SH,CSI 300,,,,,,,,0.0024533181,-0.0139625471,0.0078037624,,csi_indices,baostock,2026-02-10,2026-02-10,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-10,000001.SH,SSE Composite proxy,,,,,,,,0.0024533181,-0.0139625471,0.0078037624,,sse_indices,baostock,2026-02-10,2026-02-10,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-10,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0024533181,-0.0139625471,0.0078037624,,szse_indices,baostock,2026-02-10,2026-02-10,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-11,000300.SH,CSI 300,,,,,,,,0.0027696018,-0.0276988603,0.0077942517,,csi_indices,baostock,2026-02-11,2026-02-11,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-11,000001.SH,SSE Composite proxy,,,,,,,,0.0027696018,-0.0276988603,0.0077942517,,sse_indices,baostock,2026-02-11,2026-02-11,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-11,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0027696018,-0.0276988603,0.0077942517,,szse_indices,baostock,2026-02-11,2026-02-11,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-12,000300.SH,CSI 300,,,,,,,,-0.0018923514,-0.0323249452,0.0082053698,,csi_indices,baostock,2026-02-12,2026-02-12,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-12,000001.SH,SSE Composite proxy,,,,,,,,-0.0018923514,-0.0323249452,0.0082053698,,sse_indices,baostock,2026-02-12,2026-02-12,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-12,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0018923514,-0.0323249452,0.0082053698,,szse_indices,baostock,2026-02-12,2026-02-12,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-13,000300.SH,CSI 300,,,,,,,,0.0146474805,-0.0520144641,0.0085378659,,csi_indices,baostock,2026-02-13,2026-02-13,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-13,000001.SH,SSE Composite proxy,,,,,,,,0.0146474805,-0.0520144641,0.0085378659,,sse_indices,baostock,2026-02-13,2026-02-13,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-13,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0146474805,-0.0520144641,0.0085378659,,szse_indices,baostock,2026-02-13,2026-02-13,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-24,000300.SH,CSI 300,,,,,,,,-0.0109712835,-0.0494571267,0.0086128279,,csi_indices,baostock,2026-02-24,2026-02-24,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-24,000001.SH,SSE Composite proxy,,,,,,,,-0.0109712835,-0.0494571267,0.0086128279,,sse_indices,baostock,2026-02-24,2026-02-24,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-24,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0109712835,-0.0494571267,0.0086128279,,szse_indices,baostock,2026-02-24,2026-02-24,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-25,000300.SH,CSI 300,,,,,,,,-0.0281385797,-0.0418971674,0.0086234292,,csi_indices,baostock,2026-02-25,2026-02-25,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-25,000001.SH,SSE Composite proxy,,,,,,,,-0.0281385797,-0.0418971674,0.0086234292,,sse_indices,baostock,2026-02-25,2026-02-25,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-25,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0281385797,-0.0418971674,0.0086234292,,szse_indices,baostock,2026-02-25,2026-02-25,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-26,000300.SH,CSI 300,,,,,,,,-0.0167514094,-0.0527493657,0.0086572336,,csi_indices,baostock,2026-02-26,2026-02-26,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-26,000001.SH,SSE Composite proxy,,,,,,,,-0.0167514094,-0.0527493657,0.0086572336,,sse_indices,baostock,2026-02-26,2026-02-26,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-26,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0167514094,-0.0527493657,0.0086572336,,szse_indices,baostock,2026-02-26,2026-02-26,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-27,000300.SH,CSI 300,,,,,,,,-0.0106583875,-0.0441716614,0.0086361000,,csi_indices,baostock,2026-02-27,2026-02-27,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-27,000001.SH,SSE Composite proxy,,,,,,,,-0.0106583875,-0.0441716614,0.0086361000,,sse_indices,baostock,2026-02-27,2026-02-27,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-02-27,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0106583875,-0.0441716614,0.0086361000,,szse_indices,baostock,2026-02-27,2026-02-27,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-02,000300.SH,CSI 300,,,,,,,,-0.0239419813,-0.0500603468,0.0092858123,,csi_indices,baostock,2026-03-02,2026-03-02,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-02,000001.SH,SSE Composite proxy,,,,,,,,-0.0239419813,-0.0500603468,0.0092858123,,sse_indices,baostock,2026-03-02,2026-03-02,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-02,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0239419813,-0.0500603468,0.0092858123,,szse_indices,baostock,2026-03-02,2026-03-02,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-03,000300.SH,CSI 300,,,,,,,,0.0040507776,-0.0442120896,0.0095862115,,csi_indices,baostock,2026-03-03,2026-03-03,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-03,000001.SH,SSE Composite proxy,,,,,,,,0.0040507776,-0.0442120896,0.0095862115,,sse_indices,baostock,2026-03-03,2026-03-03,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-03,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0040507776,-0.0442120896,0.0095862115,,szse_indices,baostock,2026-03-03,2026-03-03,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-04,000300.SH,CSI 300,,,,,,,,0.0221332841,-0.0166335309,0.0098478527,,csi_indices,baostock,2026-03-04,2026-03-04,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-04,000001.SH,SSE Composite proxy,,,,,,,,0.0221332841,-0.0166335309,0.0098478527,,sse_indices,baostock,2026-03-04,2026-03-04,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-04,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0221332841,-0.0166335309,0.0098478527,,szse_indices,baostock,2026-03-04,2026-03-04,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-05,000300.SH,CSI 300,,,,,,,,0.0085780209,-0.0363143677,0.0096986884,,csi_indices,baostock,2026-03-05,2026-03-05,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-05,000001.SH,SSE Composite proxy,,,,,,,,0.0085780209,-0.0363143677,0.0096986884,,sse_indices,baostock,2026-03-05,2026-03-05,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-05,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0085780209,-0.0363143677,0.0096986884,,szse_indices,baostock,2026-03-05,2026-03-05,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-06,000300.SH,CSI 300,,,,,,,,0.0018669915,-0.0471307746,0.0096828290,,csi_indices,baostock,2026-03-06,2026-03-06,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-06,000001.SH,SSE Composite proxy,,,,,,,,0.0018669915,-0.0471307746,0.0096828290,,sse_indices,baostock,2026-03-06,2026-03-06,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-06,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0018669915,-0.0471307746,0.0096828290,,szse_indices,baostock,2026-03-06,2026-03-06,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-09,000300.SH,CSI 300,,,,,,,,0.0121556810,-0.0378811832,0.0089176652,,csi_indices,baostock,2026-03-09,2026-03-09,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-09,000001.SH,SSE Composite proxy,,,,,,,,0.0121556810,-0.0378811832,0.0089176652,,sse_indices,baostock,2026-03-09,2026-03-09,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-09,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0121556810,-0.0378811832,0.0089176652,,szse_indices,baostock,2026-03-09,2026-03-09,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
