baseline_name,selected_score_variant,selected_target,selection_label,test_spearman,test_directional_accuracy,calibration_status,feature_stability_status,provider_concentration_status,goal07a_allowed_mode,review_only,warnings
score_based_alpha_ranking,raw_score_based_alpha_ranking,excess_fwd_3d_return,review_only_selected_baseline_weak_but_bounded,0.035451,0.555556,PASS_WITH_WARNINGS,PASS_WITH_WARNINGS,PASS_WITH_WARNINGS,design_only_preparation_with_warnings,true,selected_score_variant_weak_rank_signal;selected_score_variant_calibration_not_reliable_for_thresholding;selected_score_variant_feature_instability_bounded;provider_source_concentration_disclosed;feature_sign_instability_bounded
