report_date,symbol,source_provider,panel_contract_status,data_quality_status,trading_status,is_st,risk_score_bucket,downside_risk_bucket,original_dc03_risk_severity,dc03_recommendation_eligibility_status,dc03_actionability_status,dc03_position_band_status,factor_validity_status,research_ready_status,review_queue_category,review_priority_level,review_reason_codes,non_actionable_disclaimer
2026-05-21,002821.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,volatility_momentum_review_queue,VOLATILITY_REVIEW,global_factor_not_ready;volatility_or_momentum_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,002841.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,LOW_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,liquidity_review_queue,LIQUIDITY_REVIEW,global_factor_not_ready;liquidity_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,002916.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,volatility_momentum_review_queue,VOLATILITY_REVIEW,global_factor_not_ready;volatility_or_momentum_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,002920.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,volatility_momentum_review_queue,VOLATILITY_REVIEW,global_factor_not_ready;volatility_or_momentum_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,300014.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,HIGH_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_blocked_until_queue_review,high_downside_risk_review_queue,RISK_REVIEW,global_factor_not_ready;high_downside_or_risk_bucket,research_only_not_investment_advice_not_trade_instruction
2026-05-21,300015.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,volatility_momentum_review_queue,VOLATILITY_REVIEW,global_factor_not_ready;volatility_or_momentum_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,300033.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,volatility_momentum_review_queue,VOLATILITY_REVIEW,global_factor_not_ready;volatility_or_momentum_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,300059.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,fewer_symbol_level_warnings;global_factor_not_ready,research_only_not_investment_advice_not_trade_instruction
2026-05-21,300122.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,LOW_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,liquidity_review_queue,LIQUIDITY_REVIEW,global_factor_not_ready;liquidity_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,300124.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,volatility_momentum_review_queue,VOLATILITY_REVIEW,global_factor_not_ready;volatility_or_momentum_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,300502.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,HIGH_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_blocked_until_queue_review,high_downside_risk_review_queue,RISK_REVIEW,global_factor_not_ready;high_downside_or_risk_bucket,research_only_not_investment_advice_not_trade_instruction
2026-05-21,300628.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,volatility_momentum_review_queue,VOLATILITY_REVIEW,global_factor_not_ready;volatility_or_momentum_component_positive,research_only_not_investment_advice_not_trade_instruction
